348906168556605440	ADE	89	107	sleep all the time	10041349
348907867593658368	ADE	42	53	after sting	10058683
348940056553197568	ADE	62	94	look at my Farrah Fawcett poster	10024870
349022614959837184	ADE	60	70	withdrawal	10048010
349033495026343936	ADE	69	73	sick	10016365
349060806245240832	ADE	59	68	egg burps	10063053
349181810237898752	ADE	96	114	increase my weight	10047896
349184456558518272	ADE	47	67	rage breaking things	10037804
349189973662134272	ADE	6	10	sick	10016365
349190696961466368	ADE	31	37	nauaea	10028813
349190696961466368	ADE	91	105	kicking my ass	10016370
349205685835272193	ADE	24	67	can't even get whipped cream out of the can	10047862
349205685835272193	ADE	72	101	arms just keep getting worse.	10033421
349328587255590912	ADE	84	94	withdrawal	10048010
349382072810483712	ADE	9	16	DIZZING	10013580
349382072810483712	ADE	109	120	feel so Ick	10016370
349447249161494530	ADE	37	59	doing things difficult	10027348
349447249161494530	ADE	99	110	fall asleep	10041349
349455785308327936	ADE	34	58	shooting pains down arms	10050007
349455785308327936	ADE	34	69	shooting pains down arms &amp; legs	10050007
349455785308327936	ADE	93	102	body ache	10000424
349468860673572864	ADE	68	79	lightweight	10001598
349494516593590272	ADE	42	47	tired	10043890
349494516593590272	ADE	54	62	in a fog	10016876
349523241632669696	ADE	14	30	dont get it, sex	10024870
349543406747389953	ADE	80	95	slept 13-14 hrs	10041349
349543406747389953	ADE	112	123	feel wasted	10016330
349549083389734912	ADE	22	36	intense dreams	10047666
349638554021937154	ADE	82	123	you can check in, but you can never leave	10013663
349837320029077505	ADE	40	50	withdrawal	10048010
349837320029077505	ADE	67	76	emotional	10014554
349837320029077505	ADE	109	124	crawl in a hole	10012378
349860621141028865	ADE	40	62	dark night of the soul	10012374
349900825138692098	ADE	94	105	gastro pain	10017999
349900825138692098	ADE	130	136	crying	10011469
349904271401168898	ADE	117	127	withdrawal	10048010
349916421687480320	ADE	121	133	just woke up	10041349
349959820444573696	ADE	49	64	weight I put on	10047896
349995143006400514	ADE	72	86	 carb cravings	10007216
349995143006400514	ADE	73	86	carb cravings	10007216
350232501215707137	ADE	85	102	shouldn't wake up	10041349
350237950187016194	ADE	78	85	tremors	10044565
350461821540511744	ADE	55	66	withdrawals	10048010
350461821540511744	ADE	106	110	sick	10016365
350461821540511744	ADE	112	121	withdraws	10048010
350461821540511744	ADE	123	135	sicksicksick	10016365
350547781091459072	ADE	75	80	aches	10000424
350547781091459072	ADE	85	90	pains	10033371
350668902902145028	ADE	54	70	Trying to get up	10019158
350675032449630211	ADE	41	44	JCV	10023163
350675032449630211	ADE	60	63	JCV	10023164
350789905833664512	ADE	47	78	hip joints just started hurting	10033432
350859685227798531	ADE	44	48	sick	10016365
350859685227798531	ADE	82	90	seizures	10039906
350859685227798531	ADE	82	90	seizures	10039910
350969549681725440	ADE	80	86	bowels	10054248
351022442845700096	ADE	126	136	withdrawal	10048010
351039957969797120	ADE	97	109	Broken sleep	10040999
351364309042999297	ADE	51	61	dehydrates	10012174
351442731454828544	ADE	44	53	depressed	10012374
351442731454828544	ADE	44	53	depressed	10012378
351442731454828544	ADE	73	78	angry	10002368
351479998403706881	ADE	52	70	Respiratory issues	10038683
351479998403706881	ADE	127	138	lung issues	10025082
351520573777641473	ADE	86	120	""smelled"" a pungent solvent odor	10042165
351520573777641473	ADE	124	129	smell	10042165
351521362562654208	ADE	26	31	Chemo	10061758
351521362562654208	ADE	89	107	destroyed my lungs	10025082
351522228065677312	ADE	24	32	headache	10019211
351522228065677312	ADE	37	43	nausea	10028813
351572373134258176	ADE	13	27	t cell went up	10049183
351617714722316288	ADE	107	123	hair falling out	10019045
351624745239838721	ADE	28	36	eyesight	10047516
351624745239838721	ADE	64	98	awesome vision, to wearing glasses	10047516
351634675959205888	ADE	89	97	insomnia	10022437
351665013884321793	ADE	30	38	cravings	10056465
351665424720609280	ADE	32	42	alcoholism	10001639
351665424720609280	ADE	65	74	cravings 	10056465
351668006499258369	ADE	116	122	sleepy	10041014
351677046755303424	ADE	53	69	tremors in hands	10044577
351677046755303424	ADE	53	78	tremors in hands and legs	10044565
351677046755303424	ADE	80	96	Body would rock 	10044565
351677046755303424	ADE	110	122	Restlessness	10038743
351677046755303424	ADE	124	135	Desperation	10016344
351686195098558465	ADE	57	78	feet are always going	10038744
351686195098558465	ADE	89	115	twirls her hair constantly	10010219
351687991451860992	ADE	33	45	restlessness	10038743
351687991451860992	ADE	57	76	did make my legs go	10038742
351689824148799489	ADE	1	8	Tremors	10044565
351689824148799489	ADE	64	84	tension in my nerves	10043272
351689824148799489	ADE	97	104	shaking	10040528
351782926419111939	ADE	39	43	sick	10016365
351870648974446593	ADE	6	15	Nightmare	10029414
351870648974446593	ADE	29	34	awake	10022437
352310415616786432	ADE	13	24	eh whatever	10002942
352456944537178112	ADE	3	9	wailed	10011469
352456944537178112	ADE	41	48	sobbing	10011469
352456944537178112	ADE	85	109	DISCONTINUATION SYNDROME	10048010
352468992402796544	ADE	109	118	insomniac	10022437
352481116801871873	ADE	78	91	night visions	10017375
352627089926656000	ADE	20	36	sleep past 24hrs	10041349
352627089926656000	ADE	114	125	tummy pains	10045149
352629381534978048	ADE	106	115	exhausted	10015667
352742688522641409	ADE	70	84	reduces libido	10024870
352742688522641409	ADE	96	104	lethargy	10024262
352819630613598209	ADE	43	54	gain weight	10047896
352862592072560640	ADE	5	13	paranoia	10033864
352862592072560640	ADE	21	35	leg is itching	10023091
352974009723387906	ADE	42	48	zombie	10016384
352974009723387906	ADE	59	75	hating the world	10023000
353414347126620160	ADE	81	86	drunk	10016330
353414347126620160	ADE	88	98	staggering	10041902
353414347126620160	ADE	100	111	blurry-eyed	10005889
353414347126620160	ADE	113	120	amnesic	10027175
353569952357285889	ADE	65	75	drowsiness	10013649
353569952357285889	ADE	76	86	sleepiness	10041014
353569952357285889	ADE	87	97	GI effects	10018028
353836819030360064	ADE	10	18	Crippled	10049278
353836819030360064	ADE	92	106	Tendon rupture	10043248
353854998825795586	ADE	89	97	crippled	10049278
354054424613756928	ADE	22	26	sick	10016365
354054424613756928	ADE	67	77	Withdrawal	10048010
354352726815162368	ADE	35	41	HUNGRY	10020466
354352726815162368	ADE	43	63	Prop my eyelids open	10041349
347950374063329280	ADE	76	93	connective tissue	10061087
347950374063329280	ADE	94	99	lungs	10025082
347950374063329280	ADE	104	111	thyroid	10043709
343406657717547008	ADE	78	84	drowsy	10013649
343406657717547008	ADE	110	114	high	10016333
343565430239158272	ADE	25	29	high	10016333
343565430239158272	ADE	46	67	feel like throwing up	10028813
332278485278134274	ADE	21	27	 burns	10006774
348800441192169474	ADE	41	67	weird &amp; bizarre dreams	10004969
350339021471354880	ADE	41	59	anaphylactic shock	10002199
350339021471354880	ADE	66	77	almost died	10068111
350706433580474368	ADE	15	42	nose feel like its bleeding	10005124
353176251315388416	ADE	81	85	weak	10047862
353832654724022273	ADE	69	77	crippled	10022876
332114604169773056	ADE	9	21	numb to feel	10071175
333427125795291136	ADE	63	73	withdrawal	10073281
334022366457917440	ADE	56	62	sleepy	10041018
340867974783193088	ADE	58	65	vertigo	10047340
342284689148624898	ADE	40	51	with drawls	10073281
342708050160934912	ADE	31	40	dizziness	10013573
343403231055073280	ADE	78	85	wdrawal	10073281
343482701816418304	ADE	13	17	mood	10079614
343496135475859457	ADE	107	116	migraines	10027599
343823180542124032	ADE	53	63	nightmares	10029414
344389958812983296	ADE	77	88	withdrawals	10073281
332322723286114304	ADE	10	19	withdrawl	10073281
333483772345466881	ADE	41	47	Vomits	10047700
345979692031025153	ADE	0	6	Crying	10011469
345979692031025153	ADE	69	79	withdrawls	10073281
348243864877940736	ADE	28	57	coming off effexor is NOT fun	10048010
348569983833477120	ADE	22	31	headaches	10019211
348569983833477120	ADE	33	44	no appetite	10003028
351610112521154561	ADE	17	49	coming off Effexor was the worst	10048010
352908792721195008	ADE	117	129	irritability	10023000
353629216518057984	ADE	101	108	rebound	10038001
345436985361571840	ADE	49	59	eyes worse	10047516
349248724083544064	ADE	87	93	weight	10047896
351086788032471041	ADE	60	63	nap	10011865
328087000341180416	ADE	42	62	zap me of all energy	10024862
328087000341180416	ADE	121	137	not feeling good	10016370
329024897097555968	ADE	20	30	see shapes	10047545
330960523195736064	ADE	60	88	feel like I can't even stand	10050218
332459161407324162	ADE	36	45	zombified	10016384
343659472046153728	ADE	100	112	paraesthesia	10033775
344708365726912512	ADE	20	31	14 hour nap	10011865
351772771174449152	ADE	13	34	Restless Leg Syndrome	10038741
347834624304640001	ADE	41	62	messed up my attitude	10003743
347834624304640001	ADE	122	126	mean	10045549
344010078380253184	ADE	49	54	tired	10043890
344118257269211136	ADE	60	67	fatigue	10016256
344118257269211136	ADE	81	85	pale	10033532
344118257269211136	ADE	90	109	lost tons of weight	10047900
346637330746073089	ADE	66	75	fuzziness	10017565
348889890047537152	ADE	84	89	flare	10060732
351487964435587074	ADE	42	46	PAIN	10033371
351842240701792256	ADE	35	65	like I'm having a heart attack	10019300
351842240701792256	ADE	69	81	panic attack	10033664
340987702876966913	ADE	21	32	almost died	10068111
342974071161643008	ADE	38	43	Tired	10043890
349659482483195905	ADE	34	47	wreck my head	10027374
352210793669996545	ADE	47	54	wt loss	10047900
328434766871412736	ADE	96	123	irritating my nerve endings	10029181
328616992858853377	ADE	43	48	yucky	10016370
333933432587554816	ADE	31	39	lethargy	10024262
341318438989471745	ADE	57	63	ataxia	10003591
341876837900746752	ADE	20	43	steven johnson syndrome	10042030
351294528705134592	ADE	49	58	addictive	10012336
351294528705134592	ADE	109	123	3 days of hell	10016370
352934996970967040	ADE	0	18	Allergic reaction 	10001718
348996085781512192	ADE	19	27	poisoned	10035805
348996085781512192	ADE	60	64	pain	10033371
349581089221787648	ADE	69	80	hallucinate	10019063
327171455014035456	ADE	32	46	stomach cramps	10049901
341416199181193216	ADE	38	42	numb	10049338
344544744153690114	ADE	18	22	cold	10016326
349200805745803264	ADE	112	121	addiction	10001125
332538601629966336	ADE	60	67	sweatin	10042661
341975457471791104	ADE	83	94	depression.	10012378
340180531025174528	ADE	15	23	addicted	10001125
340249316469907456	ADE	41	51	withdrawal	10073281
340261980675907585	ADE	77	86	addiction	10001125
340355984633507840	ADE	24	34	withdrawal	10073281
353040661651529728	ADE	70	79	nightmare	10029412
326925921254789120	ADE	80	84	pain	10033371
351072270749413377	ADE	33	51	sick to my stomach	10028823
327354645095784449	ADE	77	115	like wading through treacle getting up	10018732
328209427842879489	ADE	64	79	hunger inducing	10020466
329440408084037632	ADE	93	100	zombies	10016384
330433086598823937	ADE	46	59	knocks me out	10041014
331501881933312000	ADE	56	65	dry mouth	10013781
333195213197672448	ADE	50	61	gain weight	10047896
333195213197672448	ADE	72	77	binge	10004716
333195213197672448	ADE	131	141	joint pain	10023222
341150339455672320	ADE	108	119	weight gain	10047896
341257005232697344	ADE	36	50	olanzapine lbs	10047896
342059686394200064	ADE	103	116	gained 3stone	10047896
350677722617487361	ADE	34	45	gain 20 lbs	10047896
350677722617487361	ADE	83	87	acne	10000496
347150663286931456	ADE	10	18	headache	10019211
332430432459186176	ADE	52	62	withdrawls	10073281
332464487540076544	ADE	6	16	withdrawal	10073281
333118693934501889	ADE	22	39	impossible to cry	10071175
333659385014411264	ADE	64	68	slow	10041049
340739507114610688	ADE	110	119	tolerance	10043087
340739507114610688	ADE	126	139	come too fast	10036596
349211958056202244	ADE	20	32	PEE SO OFTEN	10046600
349341615682371586	ADE	79	93	feel like crap	10016370
350480290839408640	ADE	52	62	forgetting	10017060
352844700597764096	ADE	70	79	impotency	10021550
354293014753062912	ADE	74	84	withdrawal	10073281
340478422012813314	ADE	85	95	withdrawal	10073281
342854702708449280	ADE	83	105	don't feel fully human	10071175
347785064433729537	ADE	3	8	sleep	10004095
347785064433729537	ADE	60	71	gain weight	10047896
332156923002617859	ADE	10	21	no appetite	10003028
340260780266123264	ADE	13	18	hyper	10020554
340398510069411842	ADE	28	39	never sleep	10011001
340398510069411842	ADE	74	103	may NOT switch your brain off	10067192
340398510069411842	ADE	114	125	Exhaustion 	10015667
341698063951343616	ADE	61	65	sick	10016365
341698063951343616	ADE	70	84	twice as drunk	10001598
329167967537483777	ADE	23	29	energy	10024862
330014945175539713	ADE	42	47	tired	10043890
330014945175539713	ADE	49	55	sleepy	10041018
331161461122547712	ADE	75	85	bad dreams	10004063
332221195598565379	ADE	27	38	withdrawals	10073281
332223414595117056	ADE	0	15	Just about dead	10041014
333210857737695232	ADE	24	30	weight	10047896
340289842850197504	ADE	62	71	tiiiiired	10043890
340764967089356801	ADE	70	81	weight gain	10047896
342989392538923008	ADE	0	21	Sleeping my life away	10041000
343082560605274114	ADE	68	76	Numbness	10071175
343082560605274114	ADE	81	89	tingling	10043876
343858901227278336	ADE	129	135	drowsy	10013649
344084347239944192	ADE	17	22	dizzy	10013580
344939374917603328	ADE	73	81	sedating	10039897
346300414737657856	ADE	42	63	portions Prob too big	10015598
346645246832148480	ADE	75	91	heart arrhythmia	10003119
348379241827688448	ADE	28	32	haze	10017565
349077988215754752	ADE	25	31	zombie	10016384
350715772051533824	ADE	45	49	sick	10016365
351384490100260864	ADE	45	54	tiredness	10043890
354277272758398977	ADE	43	49	hungry	10016336
344970612671905793	ADE	32	40	Headache	10019211
344970612671905793	ADE	72	81	back pain	10003988
345004806542327809	ADE	32	41	Neck ache	10028836
345004806542327809	ADE	52	65	shoulder ache	10040617
345004806542327809	ADE	73	82	back pain	10003988
345982981653032960	ADE	103	112	back pain	10003988
346484694344413185	ADE	44	56	pain in neck	10028836
346484694344413185	ADE	58	62	hips	10033432
346484694344413185	ADE	67	71	legs	10033522
346616563677425665	ADE	127	132	aches	10000424
346731975903694850	ADE	32	37	Aches	10000424
332330587106992129	ADE	18	28	nightmares	10029414
332391358042083328	ADE	48	54	crabby	10023000
332391358042083328	ADE	113	132	sluggish and groggy	10041052
332975105347035136	ADE	87	92	dizzy	10013580
332975105347035136	ADE	97	111	lightheadeded 	10024492
333034145846538240	ADE	14	24	gain 18 kg	10047896
333121777909760000	ADE	56	76	get the horn my life	10024870
340250799298973696	ADE	43	53	withdrawal	10073281
340448382776651776	ADE	26	32	sleepy	10041018
340523944761249794	ADE	23	27	pain	10033371
340523944761249794	ADE	70	76	zombie	10016384
342119662651334656	ADE	60	75	sleeping 15 hrs	10041000
342154248097771521	ADE	68	91	crazy shit in my dreams	10004969
342305020999512064	ADE	19	24	tired	10043890
342305020999512064	ADE	38	46	nap time	10011865
342787990747230211	ADE	34	44	passes out	10034100
344467559199961089	ADE	91	100	Zombiness	10016384
344556124994936832	ADE	66	72	hungry	10016336
344960651141193728	ADE	78	93	sleep paralysis	10041002
346238446173577218	ADE	35	46	memory loss	10027176
346389146169905152	ADE	99	112	gained weight	10047896
346451865283751936	ADE	107	112	loopy	10017565
346719952394416128	ADE	14	23	dry-mouth	10013781
348258097044807680	ADE	100	116	sinuses close up	10028771
348946282955546624	ADE	103	114	weight gain	10047896
348946282955546624	ADE	133	137	pain	10033371
349605811506511873	ADE	73	96	screwing with my memory	10027175
349948514215800832	ADE	0	9	lucidity 	10043439
350215594777387009	ADE	59	65	zombie	10016384
350429791851261952	ADE	55	70	barely function	10027372
350666666436345856	ADE	27	38	zombie-ness	10016384
351168851347648513	ADE	11	14	RLS	10038741
351569985484767233	ADE	35	44	fucked up	10016370
329106631633809408	ADE	66	75	crazy ish	10037234
330385145972543488	ADE	38	43	angry	10002368
330385145972543488	ADE	59	64	awake	10011001
331572658909093890	ADE	31	55	taken control of my eyes	10041014
332240916406480896	ADE	103	115	crazy dreams	10004969
332748904128974848	ADE	36	44	priapism	10036661
333020420204797952	ADE	45	63	sleep for dayyssss	10041000
333773605496295424	ADE	53	64	weight gain	10047896
340173342889881601	ADE	46	64	sleep for 11 hours	10041000
340314017446912000	ADE	44	62	troubles waking up	10019158
340839013978087424	ADE	7	15	allergic	10001718
341716542213468160	ADE	120	125	dopey	10027374
341743389018050560	ADE	47	71	barely keep my eyes open	10041014
341954740059516928	ADE	126	135	migraines	10027599
346310712622194688	ADE	75	80	tired	10043890
348547192899923968	ADE	68	74	sleepy	10041018
349165462417977344	ADE	62	78	holes in my head	10027374
349736979090509824	ADE	26	50	dream all types of crazy	10004969
349754241298079744	ADE	15	20	hives	10020197
353733699600265217	ADE	31	42	passing out	10034100
354262122399674369	ADE	10	18	hangover	10019136
354262122399674369	ADE	23	31	dry eyes	10013778
341668123092598784	ADE	134	139	veins	10047184
342072317200973825	ADE	70	93	immune system went poof	10021425
328265863390183425	ADE	59	69	withdrawal	10073281
331163351818330114	ADE	58	73	disturbed sleep	10040999
331163351818330114	ADE	80	90	bad dreams	10004063
331860672071737344	ADE	23	34	itchy skin 	10023094
333211368578772993	ADE	7	25	siiiiiiiiiiiiiiick	10016365
342267623758782464	ADE	42	53	withdrawals	10073281
342267623758782464	ADE	94	123	electric shocks in your brain	10033775
342588614166859776	ADE	12	22	withdrawal	10073281
346583823254974466	ADE	60	78	messed up my sleep	10040999
347388933082066947	ADE	19	25	zombie	10016384
351439006812209153	ADE	75	81	nausea	10028813
349310462954967041	ADE	8	33	kidneys have been swollen	10048469
341824775158652928	ADE	14	22	no sleep	10011001
341922380823793665	ADE	28	37	jacked up	10001495
341929912845873152	ADE	37	49	stomach hurt	10042112
341951245457702912	ADE	62	74	heart attack	10019300
342013098854580227	ADE	7	16	irritable	10023000
342081994232066048	ADE	23	30	crazier	10037234
342108661340045312	ADE	54	66	not sleeping	10011001
342147988937920512	ADE	82	85	OCD	10029898
342158424001376257	ADE	44	53	stressful	10042209
342312023612346369	ADE	17	33	brain is melting	10027374
342359570603204608	ADE	39	47	headache	10019211
342359570603204608	ADE	49	54	anger	10002368
342382265134891009	ADE	31	40	can't eat	10003017
342536907055591424	ADE	28	66	sleeping schedule of a fucking vampire	10011001
342548486664896513	ADE	2	16	lost 17 pounds	10047900
342722273934966785	ADE	21	26	tweak	10070679
342722384723316737	ADE	21	29	Tweaking	10070679
342944016616259585	ADE	38	49	tweakin out	10070679
343001295990427648	ADE	23	57	grinds the shit out of their teeth	10043176
343068236906119168	ADE	24	42	rid of my appetite	10003028
343738008001998848	ADE	41	47	shakes	10040528
343826203888717825	ADE	23	26	hot	10016334
343835405096980480	ADE	69	86	heart was hurting	10008479
344177078142373888	ADE	58	70	TWERK ME OUT	10070679
344503156161515520	ADE	18	29	All nighter	10022437
344746260735086592	ADE	117	128	can't sleep	10011001
344897696080990208	ADE	59	65	addict	10001125
345124251742904320	ADE	2	15	haven't slept	10011001
345298918160089088	ADE	55	71	hating the world	10023000
340740174638092288	ADE	124	130	drowsy	10013649
350434208805695489	ADE	42	59	just eat, and eat	10021654
352782246165495808	ADE	25	38	sleep walking	10041012
332562785970049024	ADE	30	62	Central nervous system breakdown	10007943
332574327444746240	ADE	60	66	 tired	10043890
332574327444746240	ADE	67	73	sleepy	10041018
332574327444746240	ADE	74	77	fog	10016876
333787466597285888	ADE	69	75	gorked	10016322
342052382705844224	ADE	23	47	make me a bigger asshole	10034719
351027118215413761	ADE	45	56	can't sleep	10011001
352682252943097858	ADE	114	122	dry nose	10013782
352682252943097858	ADE	125	131	throat	10013789
333777166175186944	ADE	49	69	erectile dysfunction	10061461
333777894822248449	ADE	49	69	erectile dysfunction	10061461
341332687891611649	ADE	27	36	halitosis	10019058
332546823447248896	ADE	102	112	tendonitis	10043255
333278830980648960	ADE	59	66	disable	10049278
333278830980648960	ADE	127	135	crippled	10049278
334024264187523074	ADE	45	60	Felt like chemo	10006784
340451551766274049	ADE	23	30	vampire	10022437
341115149723250688	ADE	21	45	destroyed my entire body	10022876
341115149723250688	ADE	66	75	Bedridden	10048948
341530146165104641	ADE	25	44	killing""  my tummy	10045148
341688886319271936	ADE	86	99	septic c diff	10054177
342800591816384512	ADE	57	66	Can't run	10022876
345241637078847489	ADE	33	37	sick	10016365
346242584366161920	ADE	68	73	dizzy	10013580
346242584366161920	ADE	78	82	sick	10016365
346242584366161920	ADE	91	99	crippled	10049278
349202688950542336	ADE	98	106	CRIPPLED	10049278
349211366210539520	ADE	62	70	crippled	10049278
349785645192982528	ADE	33	49	nearly killed me	10068111
350275755235741696	ADE	10	18	allergic	10001720
351126697472569344	ADE	39	44	dying	10013767
352869424174342144	ADE	83	89	nausea	10028813
353912194167087107	ADE	51	59	headache	10019211
332480409654943744	ADE	26	35	addictive	10012336
332660233929367552	ADE	51	61	withdrawal	10073281
332946951085645824	ADE	67	140	might notice if I got hit in the crotch w/ a lance in a jousting accident	10024870
333014107940872193	ADE	54	64	discomfort	10013082
333424999757131776	ADE	21	40	Stress Incontinence	10042213
333424999757131776	ADE	64	95	like Niagara Falls when I cough	10046543
333600785923461120	ADE	100	111	no appetite	10003017
333708855701803010	ADE	68	84	could not orgasm	10021574
333938862600634370	ADE	132	143	withdrawals	10073281
333998630220476418	ADE	115	139	raised my blood pressure	10005755
340360304531734529	ADE	55	61	nausea	10028813
340360304531734529	ADE	63	72	dry mouth	10013781
340360304531734529	ADE	74	86	constipation	10010774
340360304531734529	ADE	88	96	diarrhea	10012727
340360304531734529	ADE	98	105	fatigue	10016256
340360304531734529	ADE	109	128	THOUGHTS OF SUICIDE	10042458
340686873942966273	ADE	37	46	miserable	10016342
340694457827618816	ADE	9	19	withdrawal	10073281
340811627488239616	ADE	57	62	tired	10043890
341215457975607296	ADE	41	51	exhausting	10015567
341351963583201282	ADE	75	87	slept 10 hrs	10041000
341683572463259649	ADE	47	69	heart started lurching	10019323
341704235118895104	ADE	1	26	Coming off cymbalta SUCKS	10048010
341953288285061121	ADE	30	55	Getting off of it is HELL	10048010
342117282585133056	ADE	78	84	sweats	10042661
342117282585133056	ADE	86	94	migraine	10027599
342117282585133056	ADE	96	103	tremors	10044565
342473302343831552	ADE	91	100	interacts	10013710
342560740818948096	ADE	18	25	thirsty	10021689
342560740818948096	ADE	48	70	mouth is painfully dry	10013781
342560740818948096	ADE	75	115	feels like the Sahara desert in my mouth	10013781
343374668801138688	ADE	21	29	hangover	10019136
343375837929807872	ADE	96	130	turn peaceful people into the hulk	10001488
343539966657327105	ADE	52	71	feel sooooooo weird	10047904
343836978212642817	ADE	53	58	tired	10043890
343836978212642817	ADE	63	70	anxious	10016323
344299543527051264	ADE	9	20	withdrawals	10073281
344299543527051264	ADE	42	58	Head is spinning	10019203
344299543527051264	ADE	60	78	Blood pressure low	10024895
344457086429708290	ADE	54	80	appetite is still terrible	10003030
344983576493817856	ADE	17	34	driving me insane	10048345
345391029731606529	ADE	49	59	withdrawal	10073281
332761628544229376	ADE	63	74	asleep 24/7	10041000
342775921243209728	ADE	78	82	rash	10037844
332853469503442944	ADE	34	47	jaw clenching	10057326
340474716039020545	ADE	36	47	withdrawals	10073281
340613526244704256	ADE	71	81	withdrawls	10073281
340613526244704256	ADE	89	98	miserable	10016342
340613526244704256	ADE	118	123	angry	10002368
340638766215622656	ADE	59	75	LOSS OF APPETITE	10003028
340977425435471874	ADE	15	22	shaking	10040528
341139910352326656	ADE	54	89	feels like when you come off heroin	10073281
341240191375245312	ADE	46	51	dizzy	10013580
341240191375245312	ADE	56	63	wrecked	10016370
341294461986430977	ADE	47	58	 withdrawal	10073281
341598226094383104	ADE	18	28	Brain Zaps	10033775
341752534295248897	ADE	127	138	lightheaded	10024490
342031084290203649	ADE	43	49	hungry	10016336
342031084290203649	ADE	51	56	dizzy	10013580
342031084290203649	ADE	62	71	lethargic	10024262
342031084290203649	ADE	100	111	weight gain	10047896
342304451605962752	ADE	8	18	withdrawal	10073281
342579514636902403	ADE	36	47	Sleep cycle	10040995
342579514636902403	ADE	52	59	quality	10062519
342616686375100416	ADE	1	19	Stomach discomfort	10013087
342616686375100416	ADE	21	28	flushed	10016821
342616686375100416	ADE	30	38	sweating	10042661
342616686375100416	ADE	46	49	jaw	10061257
343471954109550592	ADE	29	44	kills my libido	10024870
344905888026460161	ADE	22	34	boner killer	10015118
346349207214510080	ADE	53	63	Brain zaps	10033775
346655051051327488	ADE	77	97	descent into madness	10027352
346773119140233217	ADE	0	8	Headache	10019211
346773119140233217	ADE	15	27	stomach ache	10042076
347620121323372545	ADE	61	76	stopped working	10043087
347958800189362177	ADE	14	40	feeling like a train wreck	10016370
347958800189362177	ADE	42	50	tweaking	10070679
348146788143861760	ADE	95	109	ability to cum	10021574
348376394746695680	ADE	28	44	sucidal thoughts	10042458
348376394746695680	ADE	47	55	insomnia	10022437
348376394746695680	ADE	58	70	feeling high	10016333
348376394746695680	ADE	77	90	unresponsible	10003614
348376394746695680	ADE	93	102	Dry mouth	10013781
348478051098718208	ADE	67	83	gained 80 pounds	10047986
348547723034771457	ADE	12	18	dreams	10000125
348569764618186753	ADE	42	72	not making me feel so awesome.	10016370
348986300742909952	ADE	24	34	withdrawal	10073281
349178019979603970	ADE	6	30	discontinuation syndrome	10048010
349468372590792704	ADE	8	14	dreams	10000125
350167409312800768	ADE	21	30	withdrawl	10073281
350167409312800768	ADE	117	130	memory damage	10027175
350471561234485248	ADE	20	61	falling into a realm of utter disillusion	10037234
351164048915693569	ADE	131	135	sick	10016365
351490248078929920	ADE	62	96	feel like you're on your death bed	10016370
351543533779419138	ADE	51	60	depressed	10012378
351543533779419138	ADE	70	78	suicidal	10042458
351577305480564737	ADE	16	27	withdrawals	10073281
351577305480564737	ADE	57	78	don't have the energy	10024862
358371997434134529	ADE	20	34	Dilated pupils	10013014
358371997434134529	ADE	39	52	blurry vision	10005889
358371997434134529	ADE	57	63	nausea	10028813
358371997434134529	ADE	68	77	headaches	10019211
347462639066157057	ADE	121	130	bloodbath	10005103
344965474938920960	ADE	127	140	stop breathin	10006338
345549620342034434	ADE	24	28	rash	10037844
348900699217739776	ADE	18	36	allergic reaction 	10001718
352138946559479808	ADE	28	32	acne	10000496
354321976845807617	ADE	11	26	stopped working	10043087
326398829849092097	ADE	32	43	gain weight	10047986
327573331354210304	ADE	52	67	awake all night	10022437
327573331354210304	ADE	72	83	feeling ill	10021345
328054168260595713	ADE	57	62	drunk	10013767
328108880250957825	ADE	42	68	feeling like absolute shit	10016370
328597011970551808	ADE	68	74	shakes	10040528
329211485068881920	ADE	129	141	space me out	10010251
329643623660519424	ADE	87	93	tiered	10043890
329969145821163520	ADE	73	78	shaky	10040528
329969145821163520	ADE	83	88	tired	10043890
329969145821163520	ADE	112	122	withdrawal	10073281
330410314317316097	ADE	89	114	plot to steal my thoughts	10033864
331004479497465857	ADE	114	124	bad dreams	10004063
331084316740304898	ADE	103	108	vomit	10047700
331084316740304898	ADE	119	131	lost 4 stone	10047900
331981886991785984	ADE	27	34	BURPING	10006804
332983321187471361	ADE	37	51	knocked me out	10041014
333444462229479424	ADE	73	78	dizzy	10013580
333444462229479424	ADE	83	88	tired	10043890
333744558200475648	ADE	23	31	sweating	10042661
333893811094835200	ADE	72	85	panic attacks	10033665
334005655155380224	ADE	55	69	lose my temper	10010085
340454413229490176	ADE	91	108	suicidal thoughts	10042458
340454413229490176	ADE	113	135	stops you from jizzing	10021574
341025218204147712	ADE	70	78	suicidal	10042458
342043859523600384	ADE	0	22	Restless Leg Syndrome 	10038741
342594933162647553	ADE	127	134	fatigue	10016256
343656563547967488	ADE	92	102	withdrawal	10073281
346043889146294274	ADE	114	124	joint pain	10023222
347999490206216192	ADE	25	30	dream	10000125
348412032049106944	ADE	59	67	reaction	10001718
348414004630274048	ADE	47	61	feel like shit	10016370
348555717113942016	ADE	30	46	Killed my libido	10024870
349612359658110976	ADE	65	73	reaction	10001718
350030395225542656	ADE	27	42	want to be sick	10028813
350041405743316992	ADE	43	67	dead from the waist down	10024870
350332912530505728	ADE	29	38	headaches	10019211
350332912530505728	ADE	52	56	yawn	10048231
353540795590123525	ADE	13	19	sweaty	10042661
353540795590123525	ADE	31	37	addict	10012336
