340638766215622656	so it fucking turns out that a side effect of effexor is a loss of appetite	ADE
532511551560089600	via @Law360 Defendants seek dismissal of Nexium case: @AstraZeneca & @tevapharm settled Prilosec "based on merits of case."	NoADE
348531085300346880	RT @AstraZenecaUS: Diabetes is projected to affect more than 550 million people by 2030. #2013ADA How many caused by #Seroquel?	NoADE
440310084967878656	Sally Field nominated for her role in the Boniva commercial? Lol	NoADE
343270782044090368	@mamafreemind I've been on it (alongside quetiapine) for two years but just getting stable. Really would prefer not to mess with my...	NoADE
501395958513823746	@MrHellisuwondin who nuvaring you been "man handling" tho lil bitch?	NoADE
517280304721960961	Claims that wushu exponent Tai Cheau Xuen who failed a dope test in the Asian Games had used Sibutramine does not make sense - Khairy	NoADE
347664794410708993	@rfdsdoc @Damian_Roland Olanzapine being added to policy at @alderheykids - awaiting approval from medicines management (so not incl here)	NoADE
340278266801844224	Nicotine ovvvva niggas	NoADE
342107933838020608	seroquel does not kick in fast enough	NoADE
360967894089216000	"""so my doctor and i chose prolia to reduce the risk of fractures"""	NoADE
476107526552174593	Asthma is the talk on Froome. My diagnosis is COPD and he was taking Advair mid-stage.	NoADE
330590821168599040	RT @LunaflyFMLY: "Everything is possible with Lunafly fluoxetine" so, take this pill if you're sick Lukies~ ^_^pic.twitter.com/ZH1sRLUuH5	NoADE
333037444360462336	sometimes cymbalta can't help	NoADE
344135241293758465	yes, mmj is not a very well tested product, compared to cymbalta by eli lily, which actually killed someone in testing, yet is on the market	NoADE
326789014290055168	@dopamine_diva q makes me hungry. olanzapine made me want to eat my own arm!	ADE
429984470138359809	Latuda is a bipolar med that makes me think of toots.	NoADE
340563872912117761	Being yummy helps too... RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.	NoADE
541471514210865152	@airbends sounds like when i was on metformin :/	NoADE
343931074180681728	@TexasToest I sure will. Getting my morphine, seroquel & Trazadone now. I'll sleep like a rock.	NoADE
341943795446853633	Let them eat Prozac.	NoADE
351727727977570304	dear lord how did i just now wake up? thank you trazodone for ruining my life.	ADE
467222999192829952	@independent let people eat and live how they like! fcuk the nanny state! government allowed thalidomide to be taken, less said about that!?	NoADE
332154436602429440	@oscli I stopped taking 40mg Fluoxetine (without GP's say so) by forgetting to take it over 4 weeks ago now - feel surprisely ok	NoADE
350999172561903616	@PfizerGoddess I do it do it with seroquel	NoADE
329515653251883008	"@ecrjones coming off lamotrigine has been as bad as going up on it. poorly tummy, tiredness, feeling disconnected"	ADE
340341360999665664	World No Tobacco Day : Celebrate it by lighting an e-cigarette today. Nicotine Free.	NoADE
341754827174453249	We live in a Prozac nation	NoADE
352108429197840385	@fiercechivette .... humira works wonders	NoADE
480722958067826688	@gm_fx I jokingly refer to it as the Exelon effect	NoADE
332193645732175872	"dr; hello dave. david; is that an old computer. dr; i`m not sure. david; what operating system dr; here`s some olanzapine, see you next week"	NoADE
531621559656787968	Just a reminder that this week are the fishing tournaments Monday for Meridia and Tuesday for Akatosh so get your bait ready	NoADE
344082106223300609	rt @gingersquirrel: anyone else suspect that if you take vitamins or constipation remedies at the same time as #quetiapine it reduces the e…	NoADE
333222183369330688	cymbalta can take it up the ass.	NoADE
513052134808768512	well anyways i just took miralax and 2 sleeping pills so i hope i don't shit the bed haha	NoADE
484925972060577792	@MCRGhostedAngel shit I forgot to take advair brb	NoADE
330514891062530048	"Everything is possible with Lunafly fluoxetine" so, take this pill if you're sick Lukies~ ^_^pic.twitter.com/eDmb1sFyyD	NoADE
347319999528058880	rt @johncfierce: another trial flop for astrazeneca as onglyza fails cardio study. (bristol loses too). $1b  dreams go poof. http://t.co/le…	NoADE
503272428517072896	$LLY ixekizumab was statistically superior to etanercept and placebo on all skin clearance measures in Phase 3 studies	NoADE
333970923591970816	i could take cymbalta for pain but i had have to tell my doc if i'm pregnant or nursing. #rmdo	NoADE
527104525644357632	pic.twitter.com/wXt01R4qtk < owned this bloke last week ! currently wearing lumber support taking 2 diclofenac every 4hours with a brufen chaser	NoADE
343858901227278336	@redbuttongirl i know. i just realised with everything else - i haven't taken the sodding quetiapine yet!! wondered why i wasn't drowsy doh!	ADE
510564966039289857	@K_d_a7 @JonFell73 @ErickMStorm @whipitup69 @H20Vaper Evidence would suggest that's not a factor - Varenicline	NoADE
448514950714380288	@jbayesrx96 my daughter was on Remicade 5Yr & Humira 2yr 9mo	NoADE
347816085011177474	FDA Approves Amgen's XGEVA® (denosumab) For The Treatment Of Giant Cell Tumor Of Bone	NoADE
349342038233333760	That Humira commercial FAF with the little girl brushing that lady hair and saw all that shit on her neck	NoADE
333195747459731456	"i have never had any really dangerous or very unpleasant physical side effects from prozac or olanzapine when taken alone, nor when taken"	NoADE
508243225677942784	@serialsockthief Have loperamide ready for tomorrow, you'll need them!	NoADE
332319509773963264	i took 2 shots of cold medicine, 4 advils, and my paxil medicine.  #ehhh #headache	NoADE
340329390070173696	addicted to nicotine badly.	ADE
540162557253009408	popped one 15 mg ($12) oxycodone omw to work	NoADE
341725271679975424	i keep my weekly to-do lists after they're all crossed out as a record of the things i've done .. i think i need more prozac	NoADE
333761276197085184	@koma11sen i went through all the oldies, also lamictal, seroquel, abilify, zoloft, valium, and at least 20 others in my life. it's tough.	NoADE
378846583330463745	Starting Latuda for Mia's agressive outbursts due to Autism/sensory overload. New drug trial always bitter sweet. #latudaandautism	NoADE
341151063681925120	@1pcornwell It sucks being bipolar.  I am taking Geodon.  It seems to work most of the time.  I'm new to this.  Was PTSD.  Now bipolar too.	NoADE
344274289396154368	Feeling rough today, effects from Enbrel I hope & not a cold/bug but at least I managed to get fire lit!pic.twitter.com/MbO1MgT64R	NoADE
678333879980179456	YOU THINK....COULD OF HAD ME ON DEXIES BY NOW OR MAINTAINED MY SEREQUEL SCRIPT FROM MADDINGTON 2012............OR VALIUM FROM SIR CHARLIE OR	NoADE
330055732466679808	my mom asked me what trazodone is...	NoADE
524736406359666689	@QBaited But, $7 after tax for my Ventolin and my antibiotic...not about to start complaining about that either though. LOL	NoADE
341342272819965953	suspicious of my medical health. i'm on the highest dose of paxil, but it only works if i get good sleep. i want off meds.	NoADE
349867374167588866	on 175mg of lamictal. it is a slow trip to my goal of 400mg and my seizures are frequent, but i have faith in this drug. 5th drug so far	NoADE
340478422012813314	@Ta3fox Yeah, Pristiq is a different formulation or something of Effexor. So similar withdrawal stuff :(	ADE
346402455766044672	All the medications advertised during news shows sound like they could be the stage names of alien strippers #xarelto	NoADE
341779080116592640	debbie just hit the wall! she never had it all 1 prozac a day husbands a cpa	NoADE
491327608911450112	@mikesacco trying to wrap up a playthrough of this when i get home tonight. i'm stuck in the long haul that is maridia	NoADE
534778839650402304	night driver megacoin rob hubbard barker and teammate farting sending shoddy imodium ad grope rain a spain bath &amp; beyond. he was teaching	NoADE
332964900492177408	My Motto Depression Hurts  Cymbalta Works  Love Fades Advil's There :D	NoADE
529377633742905344	"@Sasen_Aro: Lmaoo "@Vaness_ah: Guys,I'm not breathing well""u need ventolin ?	NoADE
342150382698504192	@ctr1945 my mom used rivaroxaban and it gave her a terrible time with weakness and muscle pain.	ADE
456595716282933248	Latuda is the only way	NoADE
344240983321485312	@HeatherM211 @DavidJuurlink yup. Tho wonder if this is increased risk w/ dabigatran vs loss of protection from Coumadin.	NoADE
678679903974260736	tamiflu antiviral side effects include nausea, vomiting, cough, headache, and dizziness. just like the flu you already have, but for money.	NoADE
341443736397574144	@chelseamrae bam you win you totally win. well i have to go treatment early....basically i'm just crazy have to take seroquel n pass out	NoADE
447002213320118272	PS Texans: if Fitzpatrick starts for the franchise, please put me on Lyrica like @KeithOlbermann - We'll need it	NoADE
353530853906853888	@sweetdimeymd really cause up until yesterday i'm pretty sure you were -_- if you would just take care of yourself and take effexor	NoADE
358697596136603648	"Do not take Prolia if you are pregnant or looking to get pregnant"	NoADE
539494984689278976	Imagine this was your #wedding venue. Antara Palace Wellness & Destination Spa. #Cyprus. 1 word. Wow @AntaraSpaCypruspic.twitter.com/14vhJOe88k	NoADE
486589710979309568	@quinnscomments Its not. Its just one of many forms:  patch, pills, ring (NuvaRing)shot (Depo-Provera) Cervical cap  @JoanneBannister	NoADE
333292551715041280	"@heidita22 @joanjacobs4 dr said i have blood, puss, red n white blood cells in my urine. gave me cipro n told me to see urologist monday"	NoADE
347117800013316097	LISBON -- Renal function aliskiren <grf was given on top of standard therapy with ACEI or  BRAS  to  heart failure and renal impairment	NoADE
331954804089823232	depression medications mirtazapine and fluoxetine may increase a person's risk of developing clostridium difficile infection (cdi) by as ..	NoADE
363819940354457600	#HuntForTheLabyrinthKiller Shelly DaddyJudge needs 2 be on Axona & Namenda 4 that early OleTimers he got	NoADE
447102058102263808	the amount of adderall i just found under my bed is a tad concerning..	NoADE
333380336920698880	@emilyspinola i missed you so so so much today!!! now i need to take a ton of #cymbalta 🌀	NoADE
539809218090774529	@FPOnTheDL *goes digging for thingy* Ventolin bleck	NoADE
348894103079100417	@SocialMediaShan Good to know. I miss the results I got with Humira, my first. #Rheum	NoADE
447117741863231488	@viibryd2014 Viibryd didn't work for me. Fully well aware how to wean off meds. :-)	NoADE
454647045660639232	@NuttyBrunette_x @endo_star @RebeccaLeoni @_EndoHappy however, the gabapentin would send me to sleep on the dose I had. I found 200gm x 3 ok	NoADE
349450662192488450	@stfumisogynists I wish my mind was that creative! Not to mention I hope Quetiapine isn't associated with death scrawl given the popularity.	NoADE
349313960484405250	@PECjournal I meant thanks for your tweet re: dabigatran models article:)	NoADE
332426335022620673	RT @JWantheAsianMan: Clozapine, risperidone, quetiapine... These antipsychotics sound like names for new Pokémon. Or maybe I'm just c...	NoADE
506034848004595715	@JohnTuckerPhD valsartan + thiazide diuretic could easily be similar degree better than elanapril. Then LCZ wouldn't be superior	NoADE
430086448961032193	@schizoadisorder i've never tried latuda but i've heard good things about it. i take haldol and it's worked wonders for me.	NoADE
341284056908062720	Patient: what's ready for me. Me: Namenda Pt: I don't recall what that's for. Me: memory Pt: I guess I need that.	NoADE
340313025254924288	@CCinneide ohhh so it really has nicotine and they smell like a cigar. Nice!!!	NoADE
353904499095650305	@youngq1313 ya I refuse cipro. I do Bactrum if I need an antibiotic	NoADE
541969965059153920	No way possible I couldve failed that math final i studied for 30 minutes and popped an adderall plus it was easy das a good trio right ther	NoADE
350816003111927810	Combining teriparatide with denosumab increases bone mineral density in postmenopausal women with osteoporosiso new (Lancet, 15 May 2013).	NoADE
439586783152463872	latuda is a bad medicine !!! one of the side effects is that you could die	NoADE
340379765800333312	i don't believe you can become addicted to nicotine either but that's just me.	NoADE
341880727434043393	@almostwell Yeah, I think that's my biggest dilemma. I'm never sure if the Humira is working.	NoADE
446990604195872768	“@alexjustice23: adderall is life when it comes to school” forreal	NoADE
347172969509945346	trazodone y u not working	NoADE
538041822283452416	awkward moment : antara dua darjat.   it is better for me to stay away.	NoADE
446804042778689536	“@SmackHighVT: "Mississiqoi Valley Union, where straight A students search for adderall to 'do better' #hypocrite " #SMACK” yea u caught me	NoADE
506633327801942016	@ByKrDr4LiFe Yeah I'm ok. Maridia isn't too bad. It's just backwards in 100%.	NoADE
460152337168756736	That Xarelto commercial was a full length life story	NoADE
348066752262991873	i'm a grumpy, irritable cow, mixed state style. raising seroquel dose in the hope it will help 'cos i can't see doc until july. #bipolar	NoADE
333483772345466881	found them. starting back up on effexor. vomits shall ensue!	ADE
350717919853940738	Oh Levaquin, you are a harsh mistress. #FuckMRSA No offense, Mrs. A.	NoADE
344527216467664897	dad walks in on me cutting open my vyvanse pill pours himself some wine and walks out	NoADE
340049845899390977	one of the lower points in your life is when you realise you can't concentrate on revision without nicotine	NoADE
497789935920087040	@drugpusher7997 haha true. i saw someone who had a $0 valsartan and wanted $80 diovan...	NoADE
353386692213866496	@grifteezy Dude, I had the same problem when I was on Effexor. Wellbutrin fixed it.	NoADE
329043375833632768	Fun Facts: Do U know what Medications are 4 bipolar depression? Currently #FDA approve combination of #olanzapine & #fluoxetine	NoADE
341996169871896576	Can yu sell Paxil on the streets lol	NoADE
340065067049558019	MUST BAN TEA BECAUSE IT HAS NICOTINE IN IT! Must.	NoADE
350855673002729472	stopped #seroquel for 2 months as it caused terrible side effect. had to start back up or lose my job #hotflashes r soooo fun #thisismylife	ADE
348867252721954816	@charlieeeeeep i can get a neue schule tranz angled lozenge pelham but its 100£? but similar in mouthpiece to his isn't it? xx	NoADE
333414455738261504	cymbalta can help. rt @zekncashe: the truth hurts.	NoADE
349432031433859072	@babydollcedesxz i need 1 of those pristiq pills or some kind of anti depression... actually i need like 36 of them...	NoADE
333991085837787136	#twothingsthatdontmixwell #people and #cymbalta I'll fucking tell you that	NoADE
352632831014477827	Lamictal - Safety shoes Measures: .Qxf	NoADE
535479374544654337	ash fighting mucositis and hasn't past stool in the past 24 hours gave her mag citrate miralax and pumping the fluids #prayersforashley plz	NoADE
529291964911718400	@Brittany1golf I almost had the same thing happen .. It was stomach acid coming up when I slept . They probably gave you rabeprazole sodium	NoADE
341836104980377601	in the 60's people took acid to make the world weird. now the world is weird, people take prozac to make it normal.	NoADE
349185315514232834	Took my trazodone waaayyyy too late last night. Dragging ass today. Thank goodness for coffee!	NoADE
348049441334366209	Ann had a Tysabri infusion & an interview/medical with ATOS regarding DLA. Guess which experience was least joyful? http://bit.ly/19Xs5i2	NoADE
352271828200337408	Stfu and take your Paxil RT @Kish_marie: FAGGOT...!!! “@MayorAdamWestt: So tired at work today I contemplated sitting down to pee nigga	NoADE
447163053608402944	lol my act study book tells you not to take adderall before the test, listen up kids 💊	NoADE
531263399498641408	That Enbrel ad actually makes me laugh out loud every time I see it. ("My moderate-to-severe plaque psoriasis" Yeah, someone'd say that)	NoADE
352544765230845952	I love vyvanse :)  I really hope I can get the script	NoADE
486680704185819136	umm that's not how to use an advair inhaler! lol #rhony	NoADE
340556541973368832	Buying MADD bananas today“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.”	NoADE
340550552721162241	No, but guys: Don't go on twitha after taking valium, prozac and steriods. Combination will fuck you up. :'D	NoADE
349407280338444288	I NEED TO TAKE MY NIGHT MEDS IM WAY TOO HYPER RIGHT NOW I NEED TO CHILL THE FUCK OUT AKA TAKE SEROQUEL AND KLONOPIN LOL BRB	NoADE
519804248209768451	@gradinwaiting ah i see. one day off the advair and im in bad shape 😖 at least youve figured out ways to control the flare ups! feel better!	NoADE
349449373236740097	@SMcFadian I read this as 'Quetiapine' and was like WTF is this?! :/	NoADE
340729236698591232	sleep sucks when your without #trazodone #insomnia	NoADE
537417618194702336	@JZTessler @kennygartner @kfloydjr66 @scharf97 @WestlySims @mymdwx I have some Miralax if you need it...	NoADE
383961613658632194	it sucks my tysabri treatment till the end of the month.	NoADE
333010558536265728	2 more hours and I can hopefully say goodbye to seroquel!	NoADE
380773499725688832	Being switched from Infliximab to Humira following today's performance!	NoADE
450722008436056066	almost killed someone who got formaldehyde confused with thalidomide and then applied it to something irrelevant gosh	NoADE
344489560606130176	VENLAFAXINE MORE LIKE LESSVOICESINYOURHEADAZINE AM I RIGHT GUYS?	NoADE
341796618040922112	is association of association? may disapear the corcet and the drug store zyprexa lonasen invega abilify and two more other things.may not s	NoADE
340483569854070785	welcome back, ed. i've missed you. who needs prozac? ....im so sick its ridiculous.	NoADE
354097971337510912	@mollylambert twenty-five or ciprofloxacin	NoADE
465808351868121089	wow. gabapentin is truly wonderful. so calm. really, really calm. it's magic!!!	NoADE
452953002874138624	Maybe he's asking the doctor if Crestor is right for him? #research? RT @geoffsheen760: Parker calling for the doctor.	NoADE
410088413719986176	@StGeorgesTrust hold worth ward, good effient staff	NoADE
332158227770916864	i wonder if the pharmacist believes that this prozac prescription is for my dog...	NoADE
349718265406300160	"ugh..after 4 doses of humira i thought my #ra would feel a lil better. no such luck yet. waiting on the day to be a ""normal"" mom."	NoADE
498129671016677376	@HepCLad atazanavir, Ritonavir and Truvada. Not sure I'll be staying on them though xx	NoADE
533792261725646849	NEJM Sept 2013: 11 states USA now impose lifetime limits duration buprenorphine therapy from 12-36 months AR,DE,IL,MA,MI,MT,UT,VA,WA,WY	NoADE
522611123481489409	i don't understand why i've been prescribed a ventolin cfc free inhaler.... but i wonder if i can use it at the gym when i get puffy	NoADE
535548604388089856	@jenxhawkins @trueNBAfan family members who've had a milder form of the virus started Imodium at first sign of symptoms. Not me though.	NoADE
341376649213915136	"Slow down, you sound like a cymbalta commercial"	NoADE
537948688136822784	@Sima_Thingz Butrans. Buprenorphine based pills...HEAVEN	NoADE
362311074793537536	@joannekhessine humira is different I think... I'm sure infliximab is another name for remicade. Sorry it didn't work for you :(	NoADE
532424143418183680	I wish I could find ventolin cfc. ...	NoADE
333450765706354688	any kind of gamma-aminobutyric acid agonist could, theoretically, get me faded	NoADE
333795992002519041	It's the power of Paxil baby	NoADE
503280906170163200	@TalatHussain12 don't get disappointed, sildenafil does work,  try it	NoADE
344280275074818048	rt @princessjessee: unfollowers hurt, cymbalta can help	NoADE
345162757894717440	But I just remembered this is the first day ill be taking my vyvanse in like a month so I should be pretty lively soon	NoADE
351679516072087552	what to do? not looking forward to cold turkey withdrawals from pristiq... sense of impending doom. anxiety only makes the situation worse.	ADE
519559105778708480	ex-div reminder for exelon corp.'s trust preferred securities: on 10/9/14, exelon corp.'s 6.20% trust preferred securities (nyse: bge...	NoADE
540755223417872384	combination of telmisartan with aspirin and rosuvastain will be help ful in diabetic and ht patients	NoADE
535802633802760192	Using meds like Prilosec/ Nexium lowers the production of Hydrochloric acid, which aids the small intestine w/ digestion.	NoADE
537838225919070208	@Michaeljrcomedy if you serve Imodium A-D instead of after-dinner mints... #CookingMayNotBUrThing	NoADE
490930406930124800	All of the following drugs affect the renin—angiotensin system EXCEPT:  A. hydralazine B. valsartan C. losartan D. perindopril E. lisinopril	NoADE
449376252860702720	3 important things about the Eliquis commercial: THAT GUY COULD NEVER DUNK!! x3	NoADE
346748333274042369	@novemberrain_8 yeh you're right about that! seroquel is the absolute worst out there.	NoADE
453305241769754624	cipro, levaquin, avelox and all other fluoroquinolones are dangerous drugs that can have devastating effects	NoADE
441406937645604864	“@DWilkins21: Oh, have you guys seen my new Victoza commercial? What do you guys think?”  The new commercial is fantastic!  #DunkDiabetes	NoADE
463326171774877696	Well she wants me to have it X-rayed, wrap it when I work and prescribed Neurontin for the pain.	NoADE
339968742505185280	henpeck the nicotine addiction respecting investing beyond thereby defame pressman crow cartridges	NoADE
342127053006577666	WTF IS GOING ON I FEEL LIKE IM ON VYVANSE RIGHT NOW	NoADE
331899586878783488	Finally in bed. Double dose of venlafaxine on board and definitely feeling it. Hope I sleep without being woken up in pain again...	NoADE
534967290056671232	just got an ad for suboxone on my facebook. ironic. 💁 http://t.co/oconw26wko	NoADE
341010787722199040	Good bye Levofloxacin.	NoADE
348168505310449665	@TheFitDr Paxil worked... :)	NoADE
492057526238601217	@Kathy_Sawyer_ @VickiLuna20 2 dif pipes! Chrissy Taylor prves dngr of asth meds. My doc wanted me off Advair (viv's purp disc) but I need it	NoADE
340782708798128128	'Munange kids days also use cipro' 'what r u sure?' #doctorsconversations #seedproject	NoADE
347165164459663360	@dougmoneybags I very much doubt those ppl are taking quetiapine as anxiety medication rather than just a sleep aid.	NoADE
454765302132117504	@wolftheotter @TsearR studies do suggest hazard, and there's circumstantial data that it's bad to humans/pets. Don't want thalidomide again.	NoADE
344050856792043520	Damn i need to sleep,  fucken vyvanse	ADE
500948520946249729	Reach laptops amid the shapes i myself have to: viOx	NoADE
346745061121335296	Action Girl needs lamotrigine badly.	NoADE
340555696221347841	Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.	NoADE
537041998679916544	@ miralax thank you for existing ill dedicate my future grammy to you	NoADE
345390805382479875	"paxil = death  ""has some of the highest withdrawal symptoms of a drug in it's class""  thank you wikipedia for highlighting my fear"	NoADE
494879603916558336	@catofresearch @thenerdgf nuvaring was great for me!!!	NoADE
340250956346298368	@thejewishjet shush I'm killing myself more than you are hash tag nicotine	NoADE
426122447490805760	The anti-depressant Pristiq is a synthetic version of the same active substance in Effexor, and likewise may pose the same risks.	NoADE
349678218036527106	@hedonism_bot promethazine, they're an atihistamine so I get less of the horrible side effects of quetiapine	NoADE
348292912972443648	Going to the store for some hypnotic drinks to wash this Seroquel down with ;)	NoADE
461594421658517504	BizDev panel on career tipping points. @ksbosley telling story of how she worked on Tysabri licensing deal at Biogen way back #allicense2014	NoADE
346027868863754240	The upside is I get to say lozenge a lot which is in the top three of my favourite words	NoADE
343960653461069824	it's times like sunday nights when i hate vyvanse a lot	NoADE
466614375118540800	@MikeyArdis Propranaolol never worked for me, but I've been suggested I ought to try it again at a higher dose. No luck with Neurontin	NoADE
352628826058145792	depression hurts cymbalta can help #cymbalta #lol	NoADE
341676758564761601	@Bentwelly @MadBambi yep, this one is my top tip for all sore throats too. Works by relaxing the muscles. Combine with a numbing lozenge xx	NoADE
332365353327923202	@booshiefierce xanax ritalin abilify lexapro effexor please	NoADE
340297710869549056	1 week strong nicotine free...	NoADE
347397718081146881	I wonder if I accidentally took a Seroquel instead of a Lamictal this morning. That'd do it. #doom	NoADE
447266569010180096	like umm healthnet covers onglyza for my sister why don't you guys????	NoADE
379952686369865728	@mashalajmy asenapine comes as a sublingual tablet to dissolve under the tongue. it is usually taken twice	NoADE
349175323797110788	@oscli and i take seroquel to help me sleep/stop hypomanic anxiety.	NoADE
341962803512500225	just took my last vyvanse. can't get my prescription filled for the next 3 days. this may or may not end up well...	NoADE
333070096962560003	has my seroquel kicked in yet	NoADE
352014518093758465	Best to be #JC virus negative on #Tysabri.  If #JCV+, an antibody index may be useful to assess #PML risk further. https://cmscactrims.confex.com/cmscactrims/2013/webprogram/Paper1642.html …	NoADE
454074622380875777	Ok. Ok. Tahan. Celebrex and tramadol wearing off already. Pain incoming. Next dose of lyrica and tramadol needs to be afternoon. Tahan.	NoADE
527624875369062401	@wyheaskwyhe wow!  well the imodium will clog up at least one of the orifices	NoADE
348929852994367488	@LSUMS_JLoveraMD I don’t have numbers, as it is far to early to speculate. Example,  Tysabri… how many times has that story changed?	NoADE
349120400720011264	@snowflxke have you ever been on quetiapine? that's "fun with sedation 101" w	NoADE
509893859795808257	For fuck's sake.. I can't remember if I took my Lunesta or not.	NoADE
343544787456118784	depression hurts and i'm sure cymbalta can't help me :') #sigh	NoADE
489837124221673472	Never heard of the drug sibutramine before. Turns out it was pulled from US market in 2010.  WHY IS IT AN ANSWER CHOICE IF WE DONT USE IT?	NoADE
340426591198928897	$BIIB EMA Recommends Extension Of Existing Indication for Tysabri	NoADE
343561077499518976	Depression hurts and cymbalta can't help a real nigga	NoADE
532236860844933120	Ventolin Again. Lord Heal Your Son. Sad	NoADE
344592292193136640	@anorexic0 @ewdustin -generic drugs as effective as amgen's enbrel for arthritis- @fiinging -: a blockbuster drug made b...  @jesusislana	NoADE
347169461050155012	Top Stories in Health and Medicine - 1. 2 Pradaxa Doses Beat Warfarin in Afib. Considering both efficacy and...http://tmblr.co/Zk0mMynAsOyf	NoADE
432445168931721216	oomfs needs to take latuda or something to cure that bipolarness cause idk bout you sometimes😳✋	NoADE
341700947707314178	off of my metoprolol medication!! hopefully i won't be so depressed anymore! #thankyoujesus	ADE
340248584240893953	company drug screen today included nicotine test for insurance reasons. wonder how many smokers that voted for obummer new that?	NoADE
351689293665804288	rt @namsnews: fda gives first approval for a  nonhormonal hot flash treatment -- paroxetine  (brisdelle), an ssri. big news! http://t.co/eb…	NoADE
343586159693283328	There will leader program meeting in Dubai next Saturday . It will focus on update about Victoza . Novo Nordisk will be the sponsor for thi…	NoADE
492933985530441729	you also never experienced what its like to have asthma to even need a ventolin hfa inhaler or advair diskus 250/50!	NoADE
349200053262508033	"@karensmallcat i hated seroquel, i was sleeping 18 hrs a day on it"	ADE
340441599530135552	@ESevier I screamed out loud at the doctor's & began singing "A Sorta Fairytale".  CC: @kawaii_xo  Now they are trying to give me Prozac.	NoADE
532100646409760768	@gracie_currie XOPENEX KILLS	NoADE
347950374063329280	@MisterAK47 @CBS I don't know what that has to do w/ me. Avelox has hurt my connective tissue,lungs and thyroid. I guess I should feel lucky	ADE
327272398342725632	dear trazodone,  please knock me out tonight.  sincerely, sleep deprived	NoADE
358387302889828352	vyvanse prescribed within mins of asking, then insurance rejected since no generic.$250! doc calls them &amp; explains i'm not generic. approved	NoADE
349235433521168384	If you or a loved one has experienced adverse “side effects” from the use of Pradaxa, call 1.888.520.5202. Habla Espanol.	NoADE
538703608548982784	opened my door to find a little brown bag thinking it was a present only to find three new advair inhalers thanks mom !	NoADE
353215243616391170	The Xarelto commercial could be a drinking game. Every time he says bleeding, take a drink. We'd all be passed out in 2 minutes.	NoADE
344675450649444354	i swear i can be holding a vyvanse and it will get up and walk away from me wtf	NoADE
345685894025584641	@BowerMelisa I'm on #tysabri and so far so good I've only had 3 treatments it's once a month infusions	NoADE
349142440512454657	@OmicsOmicsBlog @matthewherper @richmeyer finally, ph2 Tysabri trials included Crohn's disease - indication dropped early in favor of #MS	NoADE
329254232714792961	@eqinnastra all the time! i took trazodone last night and it really helped- but it was difficult to wake up :-/	ADE
343108786669629441	Fuck molly, fuck sweating. Popped a vyvanse now I'm studyin :))	NoADE
349294117076996096	@K_Mowers I think very tired; maybe more depressed. I don't know. You know I stopped taking the Lamictal a few days ago....	NoADE
539432095194828802	@extravicious out of anything Princess Tiana really fast because they dont have much selection of her. Same with meridia	NoADE
344266639719677952	@gkygirlengineer "Cymbalta: You're gonna like the way it..err...you look."	NoADE
344928379742601218	rt @aem523: “@vyvanseswag: the early bird got the worm because he took vyvanse.” @d_brown123	NoADE
344483266247680000	@callmeshitto @codeswalker92 jake you're wrong lol. vyvanse has a lysine ester on the amphetamine so your body has to cleave the lysine b4	NoADE
333420225729028096	there are no words in the english dictionary to describe how disgusting od-lamictal is #gagging	NoADE
343964134016159745	Vyvanse will be the only thing getting me thru tomorrow... #cantsleep	NoADE
340700562280550400	Just saw "After Earth." I wouldn't say it's about Scientology, except for the part where Jaden Smith blasts Brooke Shields for using Paxil.	NoADE
532220975929364480	@OMaxInvestments that's what they think, but yet to be proven. It's a huge market and they should take market share from suboxone	NoADE
340296481296756736	quitting killer cigs is our mission, @michael_perry13 . great benefits for dippers who quit too. same addiction (nicotine), same cures.	NoADE
344427537146978305	"rt @create_fthings: popular antidepressants zoloft, prozac and paxil can lower libido and prevent orgasms"	NoADE
533078643963359233	@abitmoresugar she needs to be on synthroid or something oh goodness she's gonna mess up her body ;____;	NoADE
346204138796888064	oh shit i forgot to take my seroquel is it even worth it to go back downstairs to take it....	NoADE
327579720877240322	@colinhackett120 i still have those nicotine lozenges you gave me like a year ago and they still suck but luckily they work so fuck it	NoADE
333288501334392833	@EllisMate  Sorry for jumpin ass man. Being sober gives me mood swings. Gotta double my dose of Paxil. Tired of this liver B.S.	NoADE
340555533423628288	"@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac." Ahora entiendo. Autogol.	NoADE
349091404930240513	BRIEF-Bayer says new data affirm effectiveness of Xarelto as therapy for DVT	NoADE
423853660687175681	#FDA reviewer: #Xarelto does not address unmet medical need; use w/Plavix will be an alternative not shown better than Brillinta, Effient	NoADE
376010892258729984	zoloft is still a piggie obsessed, though. he won't rest until he's back in the big cage with viibryd and prince valium. not gonna happen!	NoADE
352506225851760640	Weird #Pristiq is sold by #Pfizer but also by #Wyeth	NoADE
535221381110431744	Judge denied Ranbaxy's request for TRO against FDA decision to rescind approval of Ranbaxy's Nexium and Valcyte generics.	NoADE
537868149404606464	antara kuaqjaq &amp; stay dgn hundreds or thousands ..  nonsense conversation  + pictures &amp; videos..	NoADE
349382061284536321	why did the foal need a lozenge? cause he was a little hoarse!! ha!! #joke #puns	NoADE
